domain,condition,target,alpha,lengthWeight,freqWeight,label,modelProb
fish,item12,swordFish,2.00,1.00,1.00,type,0.7462
fish,item12,swordFish,2.00,1.00,1.00,basicLevel,0.1627
fish,item12,swordFish,2.00,1.00,1.00,superDomain,0.0911
fish,item12,swordFish,2.50,1.00,1.00,type,0.8165
fish,item12,swordFish,2.50,1.00,1.00,basicLevel,0.1259
fish,item12,swordFish,2.50,1.00,1.00,superDomain,0.0575
fish,item12,swordFish,3.00,1.00,1.00,type,0.8698
fish,item12,swordFish,3.00,1.00,1.00,basicLevel,0.0948
fish,item12,swordFish,3.00,1.00,1.00,superDomain,0.0354
fish,item12,swordFish,3.50,1.00,1.00,type,0.9086
fish,item12,swordFish,3.50,1.00,1.00,basicLevel,0.0701
fish,item12,swordFish,3.50,1.00,1.00,superDomain,0.0213
fish,item12,swordFish,4.00,1.00,1.00,type,0.9363
fish,item12,swordFish,4.00,1.00,1.00,basicLevel,0.0510
fish,item12,swordFish,4.00,1.00,1.00,superDomain,0.0127
fish,item12,swordFish,4.50,1.00,1.00,type,0.9557
fish,item12,swordFish,4.50,1.00,1.00,basicLevel,0.0368
fish,item12,swordFish,4.50,1.00,1.00,superDomain,0.0075
fish,item12,swordFish,5.00,1.00,1.00,type,0.9692
fish,item12,swordFish,5.00,1.00,1.00,basicLevel,0.0264
fish,item12,swordFish,5.00,1.00,1.00,superDomain,0.0044
fish,item12,swordFish,5.50,1.00,1.00,type,0.9786
fish,item12,swordFish,5.50,1.00,1.00,basicLevel,0.0189
fish,item12,swordFish,5.50,1.00,1.00,superDomain,0.0026
fish,item12,swordFish,6.00,1.00,1.00,type,0.9851
fish,item12,swordFish,6.00,1.00,1.00,basicLevel,0.0134
fish,item12,swordFish,6.00,1.00,1.00,superDomain,0.0015
fish,item12,swordFish,6.50,1.00,1.00,type,0.9896
fish,item12,swordFish,6.50,1.00,1.00,basicLevel,0.0095
fish,item12,swordFish,6.50,1.00,1.00,superDomain,0.0009
fish,item12,swordFish,7.00,1.00,1.00,type,0.9927
fish,item12,swordFish,7.00,1.00,1.00,basicLevel,0.0068
fish,item12,swordFish,7.00,1.00,1.00,superDomain,0.0005
fish,item12,swordFish,7.50,1.00,1.00,type,0.9949
fish,item12,swordFish,7.50,1.00,1.00,basicLevel,0.0048
fish,item12,swordFish,7.50,1.00,1.00,superDomain,0.0003
fish,item12,swordFish,8.00,1.00,1.00,type,0.9964
fish,item12,swordFish,8.00,1.00,1.00,basicLevel,0.0034
fish,item12,swordFish,8.00,1.00,1.00,superDomain,0.0002
fish,item12,swordFish,8.50,1.00,1.00,type,0.9975
fish,item12,swordFish,8.50,1.00,1.00,basicLevel,0.0024
fish,item12,swordFish,8.50,1.00,1.00,superDomain,0.0001
fish,item12,swordFish,9.00,1.00,1.00,type,0.9982
fish,item12,swordFish,9.00,1.00,1.00,basicLevel,0.0017
fish,item12,swordFish,9.00,1.00,1.00,superDomain,0.0001
fish,item12,swordFish,9.50,1.00,1.00,type,0.9988
fish,item12,swordFish,9.50,1.00,1.00,basicLevel,0.0012
fish,item12,swordFish,9.50,1.00,1.00,superDomain,0.0000
fish,item12,catfish,0.50,1.00,1.00,type,0.4097
fish,item12,catfish,0.50,1.00,1.00,basicLevel,0.2911
fish,item12,catfish,0.50,1.00,1.00,superDomain,0.2992
fish,item12,catfish,1.00,1.00,1.00,type,0.5198
fish,item12,catfish,1.00,1.00,1.00,basicLevel,0.2611
fish,item12,catfish,1.00,1.00,1.00,superDomain,0.2191
fish,item12,catfish,1.50,1.00,1.00,type,0.6255
fish,item12,catfish,1.50,1.00,1.00,basicLevel,0.2222
fish,item12,catfish,1.50,1.00,1.00,superDomain,0.1523
fish,item12,catfish,2.00,1.00,1.00,type,0.7185
fish,item12,catfish,2.00,1.00,1.00,basicLevel,0.1805
fish,item12,catfish,2.00,1.00,1.00,superDomain,0.1010
fish,item12,catfish,2.50,1.00,1.00,type,0.7944
fish,item12,catfish,2.50,1.00,1.00,basicLevel,0.1411
fish,item12,catfish,2.50,1.00,1.00,superDomain,0.0645
fish,item12,catfish,3.00,1.00,1.00,type,0.8529
fish,item12,catfish,3.00,1.00,1.00,basicLevel,0.1071
fish,item12,catfish,3.00,1.00,1.00,superDomain,0.0400
fish,item12,catfish,3.50,1.00,1.00,type,0.8962
fish,item12,catfish,3.50,1.00,1.00,basicLevel,0.0796
fish,item12,catfish,3.50,1.00,1.00,superDomain,0.0242
fish,item12,catfish,4.00,1.00,1.00,type,0.9273
fish,item12,catfish,4.00,1.00,1.00,basicLevel,0.0582
fish,item12,catfish,4.00,1.00,1.00,superDomain,0.0145
fish,item12,catfish,4.50,1.00,1.00,type,0.9493
fish,item12,catfish,4.50,1.00,1.00,basicLevel,0.0421
fish,item12,catfish,4.50,1.00,1.00,superDomain,0.0086
fish,item12,catfish,5.00,1.00,1.00,type,0.9647
fish,item12,catfish,5.00,1.00,1.00,basicLevel,0.0303
fish,item12,catfish,5.00,1.00,1.00,superDomain,0.0050
fish,item12,catfish,5.50,1.00,1.00,type,0.9754
fish,item12,catfish,5.50,1.00,1.00,basicLevel,0.0217
fish,item12,catfish,5.50,1.00,1.00,superDomain,0.0029
fish,item12,catfish,6.00,1.00,1.00,type,0.9829
fish,item12,catfish,6.00,1.00,1.00,basicLevel,0.0154
fish,item12,catfish,6.00,1.00,1.00,superDomain,0.0017
fish,item12,catfish,6.50,1.00,1.00,type,0.9880
fish,item12,catfish,6.50,1.00,1.00,basicLevel,0.0110
fish,item12,catfish,6.50,1.00,1.00,superDomain,0.0010
fish,item12,catfish,7.00,1.00,1.00,type,0.9916
fish,item12,catfish,7.00,1.00,1.00,basicLevel,0.0078
fish,item12,catfish,7.00,1.00,1.00,superDomain,0.0006
fish,item12,catfish,7.50,1.00,1.00,type,0.9942
fish,item12,catfish,7.50,1.00,1.00,basicLevel,0.0055
fish,item12,catfish,7.50,1.00,1.00,superDomain,0.0003
fish,item12,catfish,8.00,1.00,1.00,type,0.9959
fish,item12,catfish,8.00,1.00,1.00,basicLevel,0.0039
fish,item12,catfish,8.00,1.00,1.00,superDomain,0.0002
fish,item12,catfish,8.50,1.00,1.00,type,0.9971
fish,item12,catfish,8.50,1.00,1.00,basicLevel,0.0028
fish,item12,catfish,8.50,1.00,1.00,superDomain,0.0001
fish,item12,catfish,9.00,1.00,1.00,type,0.9980
fish,item12,catfish,9.00,1.00,1.00,basicLevel,0.0020
fish,item12,catfish,9.00,1.00,1.00,superDomain,0.0001
fish,item12,catfish,9.50,1.00,1.00,type,0.9986
fish,item12,catfish,9.50,1.00,1.00,basicLevel,0.0014
fish,item12,catfish,9.50,1.00,1.00,superDomain,0.0000
fish,item22,clownFish,0.50,1.00,1.00,type,0.3508
fish,item22,clownFish,0.50,1.00,1.00,basicLevel,0.3759
fish,item22,clownFish,0.50,1.00,1.00,superDomain,0.2732
fish,item22,clownFish,1.00,1.00,1.00,type,0.3967
fish,item22,clownFish,1.00,1.00,1.00,basicLevel,0.4250
fish,item22,clownFish,1.00,1.00,1.00,superDomain,0.1784
fish,item22,clownFish,1.50,1.00,1.00,type,0.4290
fish,item22,clownFish,1.50,1.00,1.00,basicLevel,0.4596
fish,item22,clownFish,1.50,1.00,1.00,superDomain,0.1114
fish,item22,clownFish,2.00,1.00,1.00,type,0.4502
fish,item22,clownFish,2.00,1.00,1.00,basicLevel,0.4823
fish,item22,clownFish,2.00,1.00,1.00,superDomain,0.0675
fish,item22,clownFish,2.50,1.00,1.00,type,0.4634
fish,item22,clownFish,2.50,1.00,1.00,basicLevel,0.4965
fish,item22,clownFish,2.50,1.00,1.00,superDomain,0.0401
fish,item22,clownFish,3.00,1.00,1.00,type,0.4714
fish,item22,clownFish,3.00,1.00,1.00,basicLevel,0.5051
fish,item22,clownFish,3.00,1.00,1.00,superDomain,0.0236
fish,item22,clownFish,3.50,1.00,1.00,type,0.4761
fish,item22,clownFish,3.50,1.00,1.00,basicLevel,0.5101
fish,item22,clownFish,3.50,1.00,1.00,superDomain,0.0137
fish,item22,clownFish,4.00,1.00,1.00,type,0.4789
fish,item22,clownFish,4.00,1.00,1.00,basicLevel,0.5131
fish,item22,clownFish,4.00,1.00,1.00,superDomain,0.0080
fish,item22,clownFish,4.50,1.00,1.00,type,0.4805
fish,item22,clownFish,4.50,1.00,1.00,basicLevel,0.5149
fish,item22,clownFish,4.50,1.00,1.00,superDomain,0.0046
fish,item22,clownFish,5.00,1.00,1.00,type,0.4815
fish,item22,clownFish,5.00,1.00,1.00,basicLevel,0.5159
fish,item22,clownFish,5.00,1.00,1.00,superDomain,0.0027
fish,item22,clownFish,5.50,1.00,1.00,type,0.4820
fish,item22,clownFish,5.50,1.00,1.00,basicLevel,0.5164
fish,item22,clownFish,5.50,1.00,1.00,superDomain,0.0015
fish,item22,clownFish,6.00,1.00,1.00,type,0.4823
fish,item22,clownFish,6.00,1.00,1.00,basicLevel,0.5168
fish,item22,clownFish,6.00,1.00,1.00,superDomain,0.0009
fish,item22,clownFish,6.50,1.00,1.00,type,0.4825
fish,item22,clownFish,6.50,1.00,1.00,basicLevel,0.5170
fish,item22,clownFish,6.50,1.00,1.00,superDomain,0.0005
fish,item22,clownFish,7.00,1.00,1.00,type,0.4826
fish,item22,clownFish,7.00,1.00,1.00,basicLevel,0.5171
fish,item22,clownFish,7.00,1.00,1.00,superDomain,0.0003
fish,item22,clownFish,7.50,1.00,1.00,type,0.4827
fish,item22,clownFish,7.50,1.00,1.00,basicLevel,0.5172
fish,item22,clownFish,7.50,1.00,1.00,superDomain,0.0002
fish,item22,clownFish,8.00,1.00,1.00,type,0.4827
fish,item22,clownFish,8.00,1.00,1.00,basicLevel,0.5172
fish,item22,clownFish,8.00,1.00,1.00,superDomain,0.0001
fish,item22,clownFish,8.50,1.00,1.00,type,0.4827
fish,item22,clownFish,8.50,1.00,1.00,basicLevel,0.5172
fish,item22,clownFish,8.50,1.00,1.00,superDomain,0.0001
fish,item22,clownFish,9.00,1.00,1.00,type,0.4827
fish,item22,clownFish,9.00,1.00,1.00,basicLevel,0.5172
fish,item22,clownFish,9.00,1.00,1.00,superDomain,0.0000
fish,item22,clownFish,9.50,1.00,1.00,type,0.4827
fish,item22,clownFish,9.50,1.00,1.00,basicLevel,0.5172
fish,item22,clownFish,9.50,1.00,1.00,superDomain,0.0000
fish,item22,goldFish,0.50,1.00,1.00,type,0.3555
fish,item22,goldFish,0.50,1.00,1.00,basicLevel,0.3732
fish,item22,goldFish,0.50,1.00,1.00,superDomain,0.2713
fish,item22,goldFish,1.00,1.00,1.00,type,0.4016
fish,item22,goldFish,1.00,1.00,1.00,basicLevel,0.4215
fish,item22,goldFish,1.00,1.00,1.00,superDomain,0.1769
fish,item22,goldFish,1.50,1.00,1.00,type,0.4340
fish,item22,goldFish,1.50,1.00,1.00,basicLevel,0.4556
fish,item22,goldFish,1.50,1.00,1.00,superDomain,0.1104
fish,item22,goldFish,2.00,1.00,1.00,type,0.4553
fish,item22,goldFish,2.00,1.00,1.00,basicLevel,0.4779
fish,item22,goldFish,2.00,1.00,1.00,superDomain,0.0669
fish,item22,goldFish,2.50,1.00,1.00,type,0.4685
fish,item22,goldFish,2.50,1.00,1.00,basicLevel,0.4918
fish,item22,goldFish,2.50,1.00,1.00,superDomain,0.0397
fish,item22,goldFish,3.00,1.00,1.00,type,0.4765
fish,item22,goldFish,3.00,1.00,1.00,basicLevel,0.5002
fish,item22,goldFish,3.00,1.00,1.00,superDomain,0.0233
fish,item22,goldFish,3.50,1.00,1.00,type,0.4812
fish,item22,goldFish,3.50,1.00,1.00,basicLevel,0.5052
fish,item22,goldFish,3.50,1.00,1.00,superDomain,0.0136
fish,item22,goldFish,4.00,1.00,1.00,type,0.4840
fish,item22,goldFish,4.00,1.00,1.00,basicLevel,0.5081
fish,item22,goldFish,4.00,1.00,1.00,superDomain,0.0079
fish,item22,goldFish,4.50,1.00,1.00,type,0.4856
fish,item22,goldFish,4.50,1.00,1.00,basicLevel,0.5098
fish,item22,goldFish,4.50,1.00,1.00,superDomain,0.0046
fish,item22,goldFish,5.00,1.00,1.00,type,0.4866
fish,item22,goldFish,5.00,1.00,1.00,basicLevel,0.5108
fish,item22,goldFish,5.00,1.00,1.00,superDomain,0.0026
fish,item22,goldFish,5.50,1.00,1.00,type,0.4871
fish,item22,goldFish,5.50,1.00,1.00,basicLevel,0.5114
fish,item22,goldFish,5.50,1.00,1.00,superDomain,0.0015
fish,item22,goldFish,6.00,1.00,1.00,type,0.4874
fish,item22,goldFish,6.00,1.00,1.00,basicLevel,0.5117
fish,item22,goldFish,6.00,1.00,1.00,superDomain,0.0009
fish,item22,goldFish,6.50,1.00,1.00,type,0.4876
fish,item22,goldFish,6.50,1.00,1.00,basicLevel,0.5119
fish,item22,goldFish,6.50,1.00,1.00,superDomain,0.0005
fish,item22,goldFish,7.00,1.00,1.00,type,0.4877
fish,item22,goldFish,7.00,1.00,1.00,basicLevel,0.5120
fish,item22,goldFish,7.00,1.00,1.00,superDomain,0.0003
fish,item22,goldFish,7.50,1.00,1.00,type,0.4878
fish,item22,goldFish,7.50,1.00,1.00,basicLevel,0.5120
fish,item22,goldFish,7.50,1.00,1.00,superDomain,0.0002
fish,item22,goldFish,8.00,1.00,1.00,type,0.4878
fish,item22,goldFish,8.00,1.00,1.00,basicLevel,0.5121
fish,item22,goldFish,8.00,1.00,1.00,superDomain,0.0001
fish,item22,goldFish,8.50,1.00,1.00,type,0.4878
fish,item22,goldFish,8.50,1.00,1.00,basicLevel,0.5121
fish,item22,goldFish,8.50,1.00,1.00,superDomain,0.0001
fish,item22,goldFish,9.00,1.00,1.00,type,0.4878
fish,item22,goldFish,9.00,1.00,1.00,basicLevel,0.5121
fish,item22,goldFish,9.00,1.00,1.00,superDomain,0.0000
fish,item22,goldFish,9.50,1.00,1.00,type,0.4879
fish,item22,goldFish,9.50,1.00,1.00,basicLevel,0.5121
fish,item22,goldFish,9.50,1.00,1.00,superDomain,0.0000
fish,item22,swordFish,0.50,1.00,1.00,type,0.3990
fish,item22,swordFish,0.50,1.00,1.00,basicLevel,0.3480
fish,item22,swordFish,0.50,1.00,1.00,superDomain,0.2530
fish,item22,swordFish,1.00,1.00,1.00,type,0.4467
fish,item22,swordFish,1.00,1.00,1.00,basicLevel,0.3897
fish,item22,swordFish,1.00,1.00,1.00,superDomain,0.1635
fish,item22,swordFish,1.50,1.00,1.00,type,0.4799
fish,item22,swordFish,1.50,1.00,1.00,basicLevel,0.4187
fish,item22,swordFish,1.50,1.00,1.00,superDomain,0.1014
fish,item22,swordFish,2.00,1.00,1.00,type,0.5014
fish,item22,swordFish,2.00,1.00,1.00,basicLevel,0.4374
fish,item22,swordFish,2.00,1.00,1.00,superDomain,0.0612
fish,item22,swordFish,2.50,1.00,1.00,type,0.5147
fish,item22,swordFish,2.50,1.00,1.00,basicLevel,0.4490
fish,item22,swordFish,2.50,1.00,1.00,superDomain,0.0363
fish,item22,swordFish,3.00,1.00,1.00,type,0.5227
fish,item22,swordFish,3.00,1.00,1.00,basicLevel,0.4560
fish,item22,swordFish,3.00,1.00,1.00,superDomain,0.0213
fish,item22,swordFish,3.50,1.00,1.00,type,0.5275
fish,item22,swordFish,3.50,1.00,1.00,basicLevel,0.4601
fish,item22,swordFish,3.50,1.00,1.00,superDomain,0.0124
fish,item22,swordFish,4.00,1.00,1.00,type,0.5302
fish,item22,swordFish,4.00,1.00,1.00,basicLevel,0.4626
fish,item22,swordFish,4.00,1.00,1.00,superDomain,0.0072
fish,item22,swordFish,4.50,1.00,1.00,type,0.5319
fish,item22,swordFish,4.50,1.00,1.00,basicLevel,0.4640
fish,item22,swordFish,4.50,1.00,1.00,superDomain,0.0042
fish,item22,swordFish,5.00,1.00,1.00,type,0.5328
fish,item22,swordFish,5.00,1.00,1.00,basicLevel,0.4648
fish,item22,swordFish,5.00,1.00,1.00,superDomain,0.0024
fish,item22,swordFish,5.50,1.00,1.00,type,0.5333
fish,item22,swordFish,5.50,1.00,1.00,basicLevel,0.4653
fish,item22,swordFish,5.50,1.00,1.00,superDomain,0.0014
fish,item22,swordFish,6.00,1.00,1.00,type,0.5337
fish,item22,swordFish,6.00,1.00,1.00,basicLevel,0.4655
fish,item22,swordFish,6.00,1.00,1.00,superDomain,0.0008
fish,item22,swordFish,6.50,1.00,1.00,type,0.5338
fish,item22,swordFish,6.50,1.00,1.00,basicLevel,0.4657
fish,item22,swordFish,6.50,1.00,1.00,superDomain,0.0005
fish,item22,swordFish,7.00,1.00,1.00,type,0.5339
fish,item22,swordFish,7.00,1.00,1.00,basicLevel,0.4658
fish,item22,swordFish,7.00,1.00,1.00,superDomain,0.0003
fish,item22,swordFish,7.50,1.00,1.00,type,0.5340
fish,item22,swordFish,7.50,1.00,1.00,basicLevel,0.4658
fish,item22,swordFish,7.50,1.00,1.00,superDomain,0.0002
fish,item22,swordFish,8.00,1.00,1.00,type,0.5340
fish,item22,swordFish,8.00,1.00,1.00,basicLevel,0.4659
fish,item22,swordFish,8.00,1.00,1.00,superDomain,0.0001
fish,item22,swordFish,8.50,1.00,1.00,type,0.5341
fish,item22,swordFish,8.50,1.00,1.00,basicLevel,0.4659
fish,item22,swordFish,8.50,1.00,1.00,superDomain,0.0001
fish,item22,swordFish,9.00,1.00,1.00,type,0.5341
fish,item22,swordFish,9.00,1.00,1.00,basicLevel,0.4659
fish,item22,swordFish,9.00,1.00,1.00,superDomain,0.0000
fish,item22,swordFish,9.50,1.00,1.00,type,0.5341
fish,item22,swordFish,9.50,1.00,1.00,basicLevel,0.4659
fish,item22,swordFish,9.50,1.00,1.00,superDomain,0.0000
fish,item22,catfish,0.50,1.00,1.00,type,0.3656
fish,item22,catfish,0.50,1.00,1.00,basicLevel,0.3673
fish,item22,catfish,0.50,1.00,1.00,superDomain,0.2670
fish,item22,catfish,1.00,1.00,1.00,type,0.4122
fish,item22,catfish,1.00,1.00,1.00,basicLevel,0.4141
fish,item22,catfish,1.00,1.00,1.00,superDomain,0.1738
fish,item22,catfish,1.50,1.00,1.00,type,0.4448
fish,item22,catfish,1.50,1.00,1.00,basicLevel,0.4469
fish,item22,catfish,1.50,1.00,1.00,superDomain,0.1083
fish,item22,catfish,2.00,1.00,1.00,type,0.4662
fish,item22,catfish,2.00,1.00,1.00,basicLevel,0.4683
fish,item22,catfish,2.00,1.00,1.00,superDomain,0.0655
fish,item22,catfish,2.50,1.00,1.00,type,0.4794
fish,item22,catfish,2.50,1.00,1.00,basicLevel,0.4817
fish,item22,catfish,2.50,1.00,1.00,superDomain,0.0389
fish,item22,catfish,3.00,1.00,1.00,type,0.4875
fish,item22,catfish,3.00,1.00,1.00,basicLevel,0.4897
fish,item22,catfish,3.00,1.00,1.00,superDomain,0.0228
fish,item22,catfish,3.50,1.00,1.00,type,0.4922
fish,item22,catfish,3.50,1.00,1.00,basicLevel,0.4945
fish,item22,catfish,3.50,1.00,1.00,superDomain,0.0133
fish,item22,catfish,4.00,1.00,1.00,type,0.4950
fish,item22,catfish,4.00,1.00,1.00,basicLevel,0.4973
fish,item22,catfish,4.00,1.00,1.00,superDomain,0.0077
fish,item22,catfish,4.50,1.00,1.00,type,0.4966
fish,item22,catfish,4.50,1.00,1.00,basicLevel,0.4989
fish,item22,catfish,4.50,1.00,1.00,superDomain,0.0045
fish,item22,catfish,5.00,1.00,1.00,type,0.4976
fish,item22,catfish,5.00,1.00,1.00,basicLevel,0.4999
fish,item22,catfish,5.00,1.00,1.00,superDomain,0.0026
fish,item22,catfish,5.50,1.00,1.00,type,0.4981
fish,item22,catfish,5.50,1.00,1.00,basicLevel,0.5004
fish,item22,catfish,5.50,1.00,1.00,superDomain,0.0015
fish,item22,catfish,6.00,1.00,1.00,type,0.4984
fish,item22,catfish,6.00,1.00,1.00,basicLevel,0.5007
fish,item22,catfish,6.00,1.00,1.00,superDomain,0.0009
fish,item22,catfish,6.50,1.00,1.00,type,0.4986
fish,item22,catfish,6.50,1.00,1.00,basicLevel,0.5009
fish,item22,catfish,6.50,1.00,1.00,superDomain,0.0005
fish,item22,catfish,7.00,1.00,1.00,type,0.4987
fish,item22,catfish,7.00,1.00,1.00,basicLevel,0.5010
fish,item22,catfish,7.00,1.00,1.00,superDomain,0.0003
fish,item22,catfish,7.50,1.00,1.00,type,0.4988
fish,item22,catfish,7.50,1.00,1.00,basicLevel,0.5011
fish,item22,catfish,7.50,1.00,1.00,superDomain,0.0002
fish,item22,catfish,8.00,1.00,1.00,type,0.4988
fish,item22,catfish,8.00,1.00,1.00,basicLevel,0.5011
fish,item22,catfish,8.00,1.00,1.00,superDomain,0.0001
fish,item22,catfish,8.50,1.00,1.00,type,0.4988
fish,item22,catfish,8.50,1.00,1.00,basicLevel,0.5011
fish,item22,catfish,8.50,1.00,1.00,superDomain,0.0001
fish,item22,catfish,9.00,1.00,1.00,type,0.4988
fish,item22,catfish,9.00,1.00,1.00,basicLevel,0.5011
fish,item22,catfish,9.00,1.00,1.00,superDomain,0.0000
fish,item22,catfish,9.50,1.00,1.00,type,0.4988
fish,item22,catfish,9.50,1.00,1.00,basicLevel,0.5011
fish,item22,catfish,9.50,1.00,1.00,superDomain,0.0000
fish,item23,clownFish,0.50,1.00,1.00,type,0.3305
fish,item23,clownFish,0.50,1.00,1.00,basicLevel,0.3542
fish,item23,clownFish,0.50,1.00,1.00,superDomain,0.3153
fish,item23,clownFish,1.00,1.00,1.00,type,0.3642
fish,item23,clownFish,1.00,1.00,1.00,basicLevel,0.3902
fish,item23,clownFish,1.00,1.00,1.00,superDomain,0.2456
fish,item23,clownFish,1.50,1.00,1.00,type,0.3924
fish,item23,clownFish,1.50,1.00,1.00,basicLevel,0.4204
fish,item23,clownFish,1.50,1.00,1.00,superDomain,0.1871
fish,item23,clownFish,2.00,1.00,1.00,type,0.4152
fish,item23,clownFish,2.00,1.00,1.00,basicLevel,0.4448
fish,item23,clownFish,2.00,1.00,1.00,superDomain,0.1400
fish,item23,clownFish,2.50,1.00,1.00,type,0.4329
fish,item23,clownFish,2.50,1.00,1.00,basicLevel,0.4638
fish,item23,clownFish,2.50,1.00,1.00,superDomain,0.1032
fish,item23,clownFish,3.00,1.00,1.00,type,0.4464
fish,item23,clownFish,3.00,1.00,1.00,basicLevel,0.4783
fish,item23,clownFish,3.00,1.00,1.00,superDomain,0.0753
fish,item23,clownFish,3.50,1.00,1.00,type,0.4565
fish,item23,clownFish,3.50,1.00,1.00,basicLevel,0.4891
fish,item23,clownFish,3.50,1.00,1.00,superDomain,0.0544
fish,item23,clownFish,4.00,1.00,1.00,type,0.4639
fish,item23,clownFish,4.00,1.00,1.00,basicLevel,0.4970
fish,item23,clownFish,4.00,1.00,1.00,superDomain,0.0391
fish,item23,clownFish,4.50,1.00,1.00,type,0.4693
fish,item23,clownFish,4.50,1.00,1.00,basicLevel,0.5028
fish,item23,clownFish,4.50,1.00,1.00,superDomain,0.0280
fish,item23,clownFish,5.00,1.00,1.00,type,0.4731
fish,item23,clownFish,5.00,1.00,1.00,basicLevel,0.5069
fish,item23,clownFish,5.00,1.00,1.00,superDomain,0.0199
fish,item23,clownFish,5.50,1.00,1.00,type,0.4759
fish,item23,clownFish,5.50,1.00,1.00,basicLevel,0.5099
fish,item23,clownFish,5.50,1.00,1.00,superDomain,0.0142
fish,item23,clownFish,6.00,1.00,1.00,type,0.4779
fish,item23,clownFish,6.00,1.00,1.00,basicLevel,0.5120
fish,item23,clownFish,6.00,1.00,1.00,superDomain,0.0101
fish,item23,clownFish,6.50,1.00,1.00,type,0.4793
fish,item23,clownFish,6.50,1.00,1.00,basicLevel,0.5135
fish,item23,clownFish,6.50,1.00,1.00,superDomain,0.0071
fish,item23,clownFish,7.00,1.00,1.00,type,0.4803
fish,item23,clownFish,7.00,1.00,1.00,basicLevel,0.5146
fish,item23,clownFish,7.00,1.00,1.00,superDomain,0.0051
fish,item23,clownFish,7.50,1.00,1.00,type,0.4810
fish,item23,clownFish,7.50,1.00,1.00,basicLevel,0.5154
fish,item23,clownFish,7.50,1.00,1.00,superDomain,0.0036
fish,item23,clownFish,8.00,1.00,1.00,type,0.4815
fish,item23,clownFish,8.00,1.00,1.00,basicLevel,0.5159
fish,item23,clownFish,8.00,1.00,1.00,superDomain,0.0025
fish,item23,clownFish,8.50,1.00,1.00,type,0.4819
fish,item23,clownFish,8.50,1.00,1.00,basicLevel,0.5163
fish,item23,clownFish,8.50,1.00,1.00,superDomain,0.0018
fish,item23,clownFish,9.00,1.00,1.00,type,0.4821
fish,item23,clownFish,9.00,1.00,1.00,basicLevel,0.5166
fish,item23,clownFish,9.00,1.00,1.00,superDomain,0.0013
fish,item23,clownFish,9.50,1.00,1.00,type,0.4823
fish,item23,clownFish,9.50,1.00,1.00,basicLevel,0.5168
fish,item23,clownFish,9.50,1.00,1.00,superDomain,0.0009
fish,item23,goldFish,0.50,1.00,1.00,type,0.3351
fish,item23,goldFish,0.50,1.00,1.00,basicLevel,0.3518
fish,item23,goldFish,0.50,1.00,1.00,superDomain,0.3131
fish,item23,goldFish,1.00,1.00,1.00,type,0.3689
fish,item23,goldFish,1.00,1.00,1.00,basicLevel,0.3873
fish,item23,goldFish,1.00,1.00,1.00,superDomain,0.2438
fish,item23,goldFish,1.50,1.00,1.00,type,0.3973
fish,item23,goldFish,1.50,1.00,1.00,basicLevel,0.4171
fish,item23,goldFish,1.50,1.00,1.00,superDomain,0.1856
fish,item23,goldFish,2.00,1.00,1.00,type,0.4201
fish,item23,goldFish,2.00,1.00,1.00,basicLevel,0.4410
fish,item23,goldFish,2.00,1.00,1.00,superDomain,0.1388
fish,item23,goldFish,2.50,1.00,1.00,type,0.4379
fish,item23,goldFish,2.50,1.00,1.00,basicLevel,0.4597
fish,item23,goldFish,2.50,1.00,1.00,superDomain,0.1023
fish,item23,goldFish,3.00,1.00,1.00,type,0.4515
fish,item23,goldFish,3.00,1.00,1.00,basicLevel,0.4739
fish,item23,goldFish,3.00,1.00,1.00,superDomain,0.0746
fish,item23,goldFish,3.50,1.00,1.00,type,0.4616
fish,item23,goldFish,3.50,1.00,1.00,basicLevel,0.4845
fish,item23,goldFish,3.50,1.00,1.00,superDomain,0.0539
fish,item23,goldFish,4.00,1.00,1.00,type,0.4690
fish,item23,goldFish,4.00,1.00,1.00,basicLevel,0.4923
fish,item23,goldFish,4.00,1.00,1.00,superDomain,0.0387
fish,item23,goldFish,4.50,1.00,1.00,type,0.4743
fish,item23,goldFish,4.50,1.00,1.00,basicLevel,0.4979
fish,item23,goldFish,4.50,1.00,1.00,superDomain,0.0277
fish,item23,goldFish,5.00,1.00,1.00,type,0.4782
fish,item23,goldFish,5.00,1.00,1.00,basicLevel,0.5020
fish,item23,goldFish,5.00,1.00,1.00,superDomain,0.0198
fish,item23,goldFish,5.50,1.00,1.00,type,0.4810
fish,item23,goldFish,5.50,1.00,1.00,basicLevel,0.5049
fish,item23,goldFish,5.50,1.00,1.00,superDomain,0.0140
fish,item23,goldFish,6.00,1.00,1.00,type,0.4830
fish,item23,goldFish,6.00,1.00,1.00,basicLevel,0.5070
fish,item23,goldFish,6.00,1.00,1.00,superDomain,0.0100
fish,item23,goldFish,6.50,1.00,1.00,type,0.4844
fish,item23,goldFish,6.50,1.00,1.00,basicLevel,0.5085
