gameid, time, roundNum, trialType, condition, nameClickedObj, targetStatusClickedObj, spLocsClickedObj, lisLocsClickedObj, basiclevelClickedObj, superdomainClickedObj, alt1Name, alt1TargetStatus, alt1SpLocs, alt1LisLocs, alt1Basiclevel, alt1superdomain, alt2Name, alt2TargetStatus, alt2SpLocs, alt2LisLocs, alt2Basiclevel, alt2superdomain, alt3Name, alt3TargetStatus, alt3SpLocs, alt3LisLocs, alt3Basiclevel, alt3superdomain, alt4Name, alt4TargetStatus, alt4SpLocs, alt4LisLocs, alt4Basiclevel, alt4superdomain,numMessages,numSMessages,numLMessages,speakerMessages,listenerMessages,messageTimeStamps,refExp,sizeMentioned,colorMentioned,typeMentioned,otherFeatureMentioned,superClassMentioned,superSuperClassMentioned,superclassattributeMentioned,utteranceContracted,oneMentioned,theMentioned,clickedType,clickedSize,clickedColor,colorPreNominal,sizePreNominal,,notes
3293-5,1.44926E+12,38,colorSizeTrial,colorOnly4Distr3Same,big_purple_bike,target,4,1,NA,NA,big_red_bike,distractor,1,3,NA,NA,big_red_bike,distractor,2,2,NA,NA,small_red_bike,distractor,3,4,NA,NA,big_red_bike,distractor,5,5,NA,NA,1,1,0,pink,,1.44926E+12,pink,FALSE,TRUE,FALSE,,,,,,,,bike,big,purple,,,,
3293-5,1.44926E+12,39,colorSizeTrial,colorOnly3Distr1Same,big_orange_coathanger,target,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_coathanger,distractor,1,3,NA,NA,small_purple_coathanger,distractor,4,1,NA,NA,small_purple_coathanger,distractor,2,2,NA,NA,1,1,0,yellow,,1.44926E+12,yellow,FALSE,TRUE,FALSE,,,,,,,,coathanger,big,orange,,,,
3293-5,1.44926E+12,40,colorSizeTrial,colorOnly2Distr1Same,big_purple_ornament,target,4,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_blue_ornament,distractor,3,3,NA,NA,small_blue_ornament,distractor,2,2,NA,NA,1,1,0,purple,,1.44926E+12,purple,FALSE,TRUE,FALSE,,,,,,,,ornament,big,purple,,,,
3293-5,1.44926E+12,41,colorSizeTrial,colorOnly3Distr1Same,small_yellow_napkin,target,1,2,NA,NA,big_orange_napkin,distractor,4,1,NA,NA,big_orange_napkin,distractor,3,3,NA,NA,small_orange_napkin,distractor,2,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,yellow,,1.44926E+12,yellow,TRUE,TRUE,FALSE,,,,,,,,napkin,small,yellow,,,,
3293-5,1.44926E+12,42,colorSizeTrial,sizeOnly2Distr1Same,big_purple_rug,target,2,2,NA,NA,small_purple_rug,distractor,3,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_rug,distractor,4,3,NA,NA,1,1,0,large purple,,1.44926E+12,large purple,TRUE,TRUE,FALSE,,,,,,,,rug,big,purple,,,,
3293-5,1.44926E+12,43,subSuperTrial,distr22,gummyBears,target,2,4,candy,snack,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,cookies,distrClass2,3,2,NA,snack,pretzels,distrClass2,4,3,NA,snack,1,1,0,gummi,,1.44926E+12,gummi,FALSE,FALSE,TRUE,,,,,TRUE,,,gummyBears,NA,NA,,,,
3293-5,1.44926E+12,44,colorSizeTrial,sizeOnly3Distr1Same,small_blue_tack,target,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_red_tack,distractor,4,1,NA,NA,big_blue_tack,distractor,3,2,NA,NA,big_red_tack,distractor,1,4,NA,NA,1,1,0,small blue,,1.44926E+12,small blue,TRUE,TRUE,FALSE,,,,,,,,tack,small,blue,,,,
3293-5,1.44926E+12,45,colorSizeTrial,colorOnly4Distr3Same,small_pink_phone,target,2,1,NA,NA,small_white_phone,distractor,1,2,NA,NA,small_white_phone,distractor,3,4,NA,NA,small_white_phone,distractor,5,3,NA,NA,big_white_phone,distractor,4,5,NA,NA,1,1,0,pink,,1.44926E+12,pink,FALSE,TRUE,FALSE,,,,,,,,phone,small,pink,,,,
3293-5,1.44926E+12,46,colorSizeTrial,sizeOnly4Distr3Same,big_pink_teacup,target,2,5,NA,NA,small_pink_teacup,distractor,1,4,NA,NA,small_white_teacup,distractor,5,3,NA,NA,small_pink_teacup,distractor,3,1,NA,NA,small_pink_teacup,distractor,4,2,NA,NA,1,1,0,largest pink,,1.44926E+12,largest pink,TRUE,TRUE,FALSE,,,,,,,,teacup,big,pink,,,,
3293-5,1.44926E+12,47,subSuperTrial,distr12,mnMs,target,4,2,candy,snack,candyCorn,distrClass1,3,4,candy,snack,blackStimulus,NA,5,5,NA,NA,chips,distrClass2,2,3,NA,snack,blackStimulus,NA,1,1,NA,NA,1,1,0,m & m,,1.44926E+12,m & m,FALSE,FALSE,TRUE,,,,,,,,mnMs,NA,NA,,,,
3293-5,1.44926E+12,48,colorSizeTrial,sizeOnly4Distr3Same,big_blue_toothbrush,target,3,4,NA,NA,small_blue_toothbrush,distractor,5,1,NA,NA,small_blue_toothbrush,distractor,1,5,NA,NA,small_red_toothbrush,distractor,4,3,NA,NA,small_blue_toothbrush,distractor,2,2,NA,NA,1,1,0,largest blue,,1.44926E+12,largest blue,TRUE,TRUE,FALSE,,,,,,,,toothbrush,big,blue,,,,
3293-5,1.44926E+12,49,subSuperTrial,distr22,eagle,target,4,2,bird,animal,pig,distrClass2,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,elephant,distrClass2,2,3,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,eagle,,1.44926E+12,eagle,FALSE,FALSE,TRUE,,,,,,,,eagle,NA,NA,,,,
3293-5,1.44926E+12,50,colorSizeTrial,colorOnly3Distr3Same,small_orange_cushion,target,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_cushion,distractor,2,1,NA,NA,small_blue_cushion,distractor,4,4,NA,NA,small_blue_cushion,distractor,1,3,NA,NA,1,1,0,orange,,1.44926E+12,orange,FALSE,TRUE,FALSE,,,,,,,,cushion,small,orange,,,,
3293-5,1.44926E+12,51,colorSizeTrial,sizeOnly4Distr1Same,big_yellow_shoe,target,4,2,NA,NA,small_yellow_shoe,distractor,5,5,NA,NA,small_white_shoe,distractor,2,3,NA,NA,small_white_shoe,distractor,1,1,NA,NA,small_white_shoe,distractor,3,4,NA,NA,1,1,0,large yellow,,1.44926E+12,large yellow,TRUE,TRUE,FALSE,,,,,,,,shoe,big,yellow,,,,
3293-5,1.44926E+12,52,colorSizeTrial,sizeOnly3Distr1Same,small_green_framee,target,3,1,NA,NA,big_pink_framee,distractor,2,2,NA,NA,big_green_framee,distractor,4,4,NA,NA,big_pink_framee,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,small green,,1.44926E+12,small green,TRUE,TRUE,FALSE,,,,,,,,framee,small,green,,,,
3293-5,1.44926E+12,53,subSuperTrial,distr22,diningTable,target,4,2,table,furniture,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,bed,distrClass2,3,3,NA,furniture,bookcase,distrClass2,2,4,NA,furniture,1,1,0,table,,1.44926E+12,table,FALSE,FALSE,FALSE,,TRUE,,,,,,diningTable,NA,NA,,,,
3293-5,1.44926E+12,54,colorSizeTrial,colorOnly4Distr1Same,small_green_bracelet,target,5,5,NA,NA,big_purple_bracelet,distractor,4,3,NA,NA,small_purple_bracelet,distractor,2,4,NA,NA,big_purple_bracelet,distractor,1,1,NA,NA,big_purple_bracelet,distractor,3,2,NA,NA,1,1,0,green,,1.44926E+12,green,FALSE,TRUE,FALSE,,,,,,,,bracelet,small,green,,,,
3293-5,1.44926E+12,55,subSuperTrial,distr33,grizzlyBear,target,2,2,bear,animal,chips,distrClass3,4,3,NA,snack,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,motorcycle,distrClass3,3,4,NA,vehicle,1,1,0,bear,,1.44926E+12,bear,FALSE,FALSE,FALSE,,TRUE,,,,,,grizzlyBear,NA,NA,,,,
3293-5,1.44926E+12,56,subSuperTrial,distr22,polarBear,target,4,3,bear,animal,blackStimulus,NA,1,1,NA,NA,kitten,distrClass2,3,4,NA,animal,crocodile,distrClass2,2,2,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,polar,,1.44926E+12,polar,FALSE,FALSE,TRUE,,,,,TRUE,,,polarBear,NA,NA,,,,
3293-5,1.44926E+12,57,subSuperTrial,distr33,tShirt,target,4,4,shirt,clothing,blackStimulus,NA,1,1,NA,NA,pig,distrClass3,2,3,NA,animal,blackStimulus,NA,5,5,NA,NA,ambulance,distrClass3,3,2,NA,vehicle,1,1,0,shirt,,1.44926E+12,shirt,FALSE,FALSE,FALSE,,TRUE,,,,,,tShirt,NA,NA,,,,
3293-5,1.44926E+12,58,subSuperTrial,distr23,skittles,target,4,2,candy,snack,bison,distrClass3,2,4,NA,animal,blackStimulus,NA,5,5,NA,NA,pretzels,distrClass2,3,3,NA,snack,blackStimulus,NA,1,1,NA,NA,1,1,0,candy,,1.44926E+12,candy,FALSE,FALSE,FALSE,,TRUE,,,,,,skittles,NA,NA,,,,
3293-5,1.44926E+12,59,subSuperTrial,distr23,parrot,target,4,2,bird,animal,sheep,distrClass2,3,3,NA,animal,dress,distrClass3,2,4,NA,clothing,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,parrot,,1.44926E+12,parrot,FALSE,FALSE,TRUE,,,,,,,,parrot,NA,NA,,,,
3293-5,1.44926E+12,60,subSuperTrial,distr22,dalmatian,target,3,3,dog,animal,blackStimulus,NA,5,5,NA,NA,pig,distrClass2,2,2,NA,animal,cow,distrClass2,4,4,NA,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,dog,,1.44926E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,dalmatian,NA,NA,,,,
3293-5,1.44926E+12,61,subSuperTrial,distr33,blackBear,target,3,4,bear,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,grasses,distrClass3,2,3,NA,plant,bookcase,distrClass3,4,2,NA,furniture,1,1,0,bear,,1.44926E+12,bear,FALSE,FALSE,FALSE,,TRUE,,,,,,blackBear,NA,NA,,,,
3293-5,1.44926E+12,62,subSuperTrial,distr12,catfish,target,4,4,fish,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,squirrel,distrClass2,3,2,NA,animal,discusFish,distrClass1,2,3,fish,animal,6,2,4,sucker?___okay whatever,catfish___??___haha___non colorful,1449257335674___1449257342344___1449257345445___1449257356407___1449257361688___1449257367896,sucker?,FALSE,FALSE,FALSE,,,,,,,,catfish,NA,NA,,,,
3293-5,1.44926E+12,63,subSuperTrial,distr33,husky,target,3,3,dog,animal,blackStimulus,NA,1,1,NA,NA,chips,distrClass3,2,4,NA,snack,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,4,2,NA,plant,1,1,0,dog,,1.44926E+12,dog,FALSE,FALSE,FALSE,,TRUE,,,,,,husky,NA,NA,,,,
3293-5,1.44926E+12,64,colorSizeTrial,colorOnly3Distr2Same,big_green_guitar,distractor,2,3,NA,NA,small_green_guitar,distractor,3,2,NA,NA,small_green_guitar,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_guitar,target,4,1,NA,NA,1,1,0,large green,,1.44926E+12,large green,TRUE,TRUE,FALSE,,,,,,,,guitar,big,green,,,,
3293-5,1.44926E+12,65,subSuperTrial,distr22,goldFish,target,3,4,fish,animal,rabbit,distrClass2,2,3,NA,animal,snake,distrClass2,4,2,NA,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,fish,,1.44926E+12,fish,FALSE,FALSE,FALSE,,TRUE,,,,,,goldFish,NA,NA,,,,
3293-5,1.44926E+12,66,subSuperTrial,distr23,dressShirt,target,3,3,shirt,clothing,blackStimulus,NA,5,5,NA,NA,ambulance,distrClass3,4,4,NA,vehicle,blackStimulus,NA,1,1,NA,NA,bathrobe,distrClass2,2,2,NA,clothing,1,1,0,shirt,,1.44926E+12,shirt,FALSE,FALSE,FALSE,,TRUE,,,,,,dressShirt,NA,NA,,,,
3293-5,1.44926E+12,67,colorSizeTrial,colorOnly3Distr2Same,small_blue_butterfly,target,1,2,NA,NA,small_purple_butterfly,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_butterfly,distractor,3,4,NA,NA,big_purple_butterfly,distractor,2,3,NA,NA,1,1,0,blue,,1.44926E+12,blue,FALSE,TRUE,FALSE,,,,,,,,butterfly,small,blue,,,,
3293-5,1.44926E+12,68,subSuperTrial,distr22,sportsCar,target,3,2,car,vehicle,blackStimulus,NA,1,1,NA,NA,ambulance,distrClass2,2,4,NA,vehicle,blackStimulus,NA,5,5,NA,NA,firetruck,distrClass2,4,3,NA,vehicle,1,1,0,car,,1.44926E+12,car,FALSE,FALSE,FALSE,,TRUE,,,,,,sportsCar,NA,NA,,,,
3293-5,1.44926E+12,69,subSuperTrial,distr33,poloShirt,target,3,3,shirt,clothing,blackStimulus,NA,1,1,NA,NA,rabbit,distrClass3,4,2,NA,animal,grasses,distrClass3,2,4,NA,plant,blackStimulus,NA,5,5,NA,NA,1,1,0,shirt,,1.44926E+12,shirt,FALSE,FALSE,FALSE,,TRUE,,,,,,poloShirt,NA,NA,,,,
3293-5,1.44926E+12,70,colorSizeTrial,sizeOnly3Distr2Same,big_green_avocado,target,1,4,NA,NA,small_green_avocado,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_avocado,distractor,2,3,NA,NA,small_black_avocado,distractor,4,2,NA,NA,1,1,0,largest ,,1.44926E+12,largest ,TRUE,FALSE,FALSE,,,,,,,,avocado,big,green,,,,
3293-5,1.44926E+12,71,subSuperTrial,distr12,hummingBird,target,4,3,bird,animal,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,sparrow,distrClass1,3,2,bird,animal,elephant,distrClass2,2,4,NA,animal,1,1,0,humminbird,,1.44926E+12,humminbird,FALSE,FALSE,TRUE,,,,,,,,hummingBird,NA,NA,,,,
3293-5,1.44926E+12,72,colorSizeTrial,sizeOnly4Distr3Same,small_black_turtle,target,4,4,NA,NA,big_black_turtle,distractor,2,1,NA,NA,big_black_turtle,distractor,5,3,NA,NA,big_black_turtle,distractor,3,2,NA,NA,big_brown_turtle,distractor,1,5,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,turtle,small,black,,,,
5975-e,1.44926E+12,1,subSuperTrial,distr33,coffeeTable,target,4,3,table,furniture,bathrobe,distrClass3,2,2,NA,clothing,blackStimulus,NA,1,1,NA,NA,chick,distrClass3,3,4,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,its made out of wood,,1.44926E+12,its made out of wood,FALSE,FALSE,FALSE,TRUE,,,,,,,coffeeTable,NA,NA,,,,
5975-e,1.44926E+12,2,subSuperTrial,distr23,rose,target,2,2,flower,plant,blackStimulus,NA,1,1,NA,NA,rosemary,distrClass2,3,4,NA,plant,sheep,distrClass3,4,3,NA,animal,blackStimulus,NA,5,5,NA,NA,1,1,0,its a flower,,1.44926E+12,its a flower,FALSE,FALSE,FALSE,,TRUE,,,,,,rose,NA,NA,,,,
5975-e,1.44926E+12,3,colorSizeTrial,sizeOnly3Distr3Same,small_pink_bucket,target,1,4,NA,NA,big_pink_bucket,distractor,2,1,NA,NA,big_pink_bucket,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_bucket,distractor,4,2,NA,NA,1,1,0,smallest one,,1.44926E+12,smallest one,TRUE,FALSE,FALSE,,,,,,,,bucket,small,pink,,,,
5975-e,1.44926E+12,4,colorSizeTrial,sizeOnly3Distr3Same,big_blue_golfball,target,4,1,NA,NA,small_blue_golfball,distractor,1,4,NA,NA,small_blue_golfball,distractor,2,3,NA,NA,small_blue_golfball,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,largest one,,1.44926E+12,largest one,TRUE,FALSE,FALSE,,,,,,,,golfball,big,blue,,,,
5975-e,1.44926E+12,5,subSuperTrial,distr33,picnicTable,target,4,4,table,furniture,blackStimulus,NA,1,1,NA,NA,dress,distrClass3,3,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,bathrobe,distrClass3,2,3,NA,clothing,1,1,0,made out of wood,,1.44926E+12,made out of wood,FALSE,FALSE,FALSE,TRUE,,,,,,,picnicTable,NA,NA,,,,
5975-e,1.44926E+12,6,subSuperTrial,distr12,daisy,target,4,2,flower,plant,lily,distrClass1,3,4,flower,plant,rosemary,distrClass2,2,3,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,fower with yellow center,,1.44926E+12,fower with yellow center,FALSE,FALSE,FALSE,TRUE,TRUE,,,,,,daisy,NA,NA,,,,
5975-e,1.44926E+12,7,subSuperTrial,distr12,hummingBird,target,2,2,bird,animal,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,squirrel,distrClass2,3,4,NA,animal,sparrow,distrClass1,4,3,bird,animal,1,1,0,wings with green on bottom,,1.44926E+12,wings with green on bottom,FALSE,TRUE,FALSE,TRUE,,,,,,,hummingBird,NA,NA,,,,
5975-e,1.44926E+12,8,colorSizeTrial,sizeOnly3Distr2Same,big_blue_cap,target,4,3,NA,NA,small_blue_cap,distractor,3,4,NA,NA,small_blue_cap,distractor,1,2,NA,NA,blackStimulus,NA,5,5,NA,NA,small_orange_cap,distractor,2,1,NA,NA,1,1,0,biggest blue,,1.44926E+12,biggest blue,TRUE,TRUE,FALSE,,,,,,,,cap,big,blue,,,,
5975-e,1.44926E+12,9,colorSizeTrial,colorOnly3Distr1Same,small_green_jacket,target,3,1,NA,NA,small_brown_jacket,distractor,2,3,NA,NA,big_brown_jacket,distractor,4,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_brown_jacket,distractor,1,4,NA,NA,1,1,0,green,,1.44926E+12,green,FALSE,TRUE,FALSE,,,,,,,,jacket,small,green,,,,
5975-e,1.44926E+12,10,colorSizeTrial,sizeOnly3Distr2Same,big_purple_rock,target,4,1,NA,NA,small_purple_rock,distractor,3,4,NA,NA,small_purple_rock,distractor,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_green_rock,distractor,1,2,NA,NA,1,1,0,biggest purple,,1.44926E+12,biggest purple,TRUE,TRUE,FALSE,,,,,,,,rock,big,purple,,,,
5975-e,1.44926E+12,11,subSuperTrial,distr23,dressShirt,target,4,3,shirt,clothing,pretzels,distrClass3,3,2,NA,snack,dress,distrClass2,2,4,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,light blue with buttons,,1.44926E+12,light blue with buttons,FALSE,TRUE,FALSE,TRUE,,,,,,,dressShirt,NA,NA,,,,
5975-e,1.44926E+12,12,colorSizeTrial,sizeOnly4Distr3Same,big_blue_rug,target,4,5,NA,NA,small_blue_rug,distractor,2,1,NA,NA,small_purple_rug,distractor,5,3,NA,NA,small_blue_rug,distractor,1,4,NA,NA,small_blue_rug,distractor,3,2,NA,NA,1,1,0,biggest blue,,1.44926E+12,biggest blue,TRUE,TRUE,FALSE,,,,,,,,rug,big,blue,,,,
5975-e,1.44926E+12,13,colorSizeTrial,sizeOnly4Distr3Same,small_red_stapler,target,1,4,NA,NA,big_red_stapler,distractor,5,3,NA,NA,big_red_stapler,distractor,3,1,NA,NA,big_purple_stapler,distractor,2,5,NA,NA,big_red_stapler,distractor,4,2,NA,NA,1,1,0,smallest red,,1.44926E+12,smallest red,TRUE,TRUE,FALSE,,,,,,,,stapler,small,red,,,,
5975-e,1.44926E+12,14,subSuperTrial,distr12,gummyBears,target,3,3,candy,snack,candyCorn,distrClass1,2,4,candy,snack,blackStimulus,NA,1,1,NA,NA,popcorn,distrClass2,4,2,NA,snack,blackStimulus,NA,5,5,NA,NA,1,1,0,gummies,,1.44926E+12,gummies,FALSE,FALSE,TRUE,,,,,TRUE,,,gummyBears,NA,NA,,,,
5975-e,1.44926E+12,15,subSuperTrial,distr23,suv,target,4,4,car,vehicle,train,distrClass2,3,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,bed,distrClass3,2,2,NA,furniture,blackStimulus,NA,5,5,NA,NA,1,1,0,silver,,1.44926E+12,silver,FALSE,TRUE,FALSE,,,,,,,,suv,NA,NA,,,,
5975-e,1.44926E+12,16,colorSizeTrial,colorOnly2Distr1Same,small_purple_flower,target,2,2,NA,NA,blackStimulus,NA,1,1,NA,NA,big_red_flower,distractor,4,4,NA,NA,small_red_flower,distractor,3,3,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,purple,,1.44926E+12,purple,FALSE,TRUE,FALSE,,,,,,,,flower,small,purple,,,,
5975-e,1.44926E+12,17,colorSizeTrial,sizeOnly3Distr1Same,big_pink_framee,target,4,3,NA,NA,small_pink_framee,distractor,1,1,NA,NA,small_green_framee,distractor,2,4,NA,NA,small_green_framee,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,big pink,,1.44926E+12,big pink,TRUE,TRUE,FALSE,,,,,,,,framee,big,pink,,,,
5975-e,1.44926E+12,18,subSuperTrial,distr22,tulip,target,4,2,flower,plant,grasses,distrClass2,3,4,NA,plant,rosemary,distrClass2,2,3,NA,plant,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,1,1,0,flower,,1.44926E+12,flower,FALSE,FALSE,FALSE,,TRUE,,,,,,tulip,NA,NA,,,,
5975-e,1.44926E+12,19,colorSizeTrial,sizeOnly2Distr1Same,small_orange_cushion,target,4,3,NA,NA,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,big_orange_cushion,distractor,3,2,NA,NA,big_blue_cushion,distractor,2,4,NA,NA,1,1,0,smallest,,1.44926E+12,smallest,TRUE,FALSE,FALSE,,,,,,,,cushion,small,orange,,,,
5975-e,1.44926E+12,20,subSuperTrial,distr23,parrot,target,3,3,bird,animal,blackStimulus,NA,5,5,NA,NA,ambulance,distrClass3,4,2,NA,vehicle,blackStimulus,NA,1,1,NA,NA,chick,distrClass2,2,4,NA,animal,1,1,0,wings,,1.44926E+12,wings,FALSE,FALSE,FALSE,,,,TRUE,,,,parrot,NA,NA,,,,
5975-e,1.44926E+12,21,colorSizeTrial,sizeOnly3Distr3Same,big_white_teacup,target,4,1,NA,NA,small_white_teacup,distractor,2,3,NA,NA,small_white_teacup,distractor,1,2,NA,NA,small_white_teacup,distractor,3,4,NA,NA,blackStimulus,NA,5,5,NA,NA,1,1,0,largest,,1.44926E+12,largest,TRUE,FALSE,FALSE,,,,,,,,teacup,big,white,,,,
5975-e,1.44926E+12,22,colorSizeTrial,colorOnly3Distr1Same,big_blue_candle,target,3,4,NA,NA,big_red_candle,distractor,4,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_candle,distractor,2,2,NA,NA,small_red_candle,distractor,1,3,NA,NA,1,1,0,purple,,1.44926E+12,purple,FALSE,TRUE,FALSE,,,,,,,,candle,big,blue,,,,
5975-e,1.44926E+12,23,colorSizeTrial,colorOnly4Distr1Same,big_pink_balloon,target,3,4,NA,NA,small_yellow_balloon,distractor,1,3,NA,NA,small_yellow_balloon,distractor,2,5,NA,NA,big_yellow_balloon,distractor,5,2,NA,NA,small_yellow_balloon,distractor,4,1,NA,NA,1,1,0,pink,,1.44926E+12,pink,FALSE,TRUE,FALSE,,,,,,,,balloon,big,pink,,,,
5975-e,1.44926E+12,24,subSuperTrial,distr23,poloShirt,target,3,4,shirt,clothing,dress,distrClass2,2,2,NA,clothing,blackStimulus,NA,5,5,NA,NA,blackStimulus,NA,1,1,NA,NA,wardrobe,distrClass3,4,3,NA,furniture,1,1,0,blue,,1.44926E+12,blue,FALSE,TRUE,FALSE,,,,,,,,poloShirt,NA,NA,,,,
5975-e,1.44926E+12,25,colorSizeTrial,colorOnly3Distr2Same,small_purple_bike,target,2,3,NA,NA,small_red_bike,distractor,3,1,NA,NA,blackStimulus,NA,5,5,NA,NA,small_red_bike,distractor,1,4,NA,NA,big_red_bike,distractor,4,2,NA,NA,1,1,0,purple,,1.44926E+12,purple,FALSE,TRUE,FALSE,,,,,,,,bike,small,purple,,,,
5975-e,1.44926E+12,26,colorSizeTrial,sizeOnly3Distr3Same,big_purple_ornament,target,4,3,NA,NA,small_purple_ornament,distractor,1,4,NA,NA,blackStimulus,NA,5,5,NA,NA,small_purple_ornament,distractor,3,2,NA,NA,small_purple_ornament,distractor,2,1,NA,NA,1,1,0,largest,,1.44926E+12,largest,TRUE,FALSE,FALSE,,,,,,,,ornament,big,purple,,,,
5975-e,1.44926E+12,27,colorSizeTrial,sizeOnly4Distr1Same,big_blue_guitar,target,4,4,NA,NA,small_blue_guitar,distractor,5,5,NA,NA,small_green_guitar,distractor,1,2,NA,NA,small_green_guitar,distractor,3,1,NA,NA,small_green_guitar,distractor,2,3,NA,NA,1,1,0,largest blue,,1.44926E+12,largest blue,TRUE,TRUE,FALSE,,,,,,,,guitar,big,blue,,,,
5975-e,1.44926E+12,28,colorSizeTrial,sizeOnly3Distr1Same,big_red_toothbrush,target,2,2,NA,NA,small_blue_toothbrush,distractor,1,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_blue_toothbrush,distractor,4,1,NA,NA,small_red_toothbrush,distractor,3,4,NA,NA,1,1,0,big red,,1.44926E+12,big red,TRUE,TRUE,FALSE,,,,,,,,toothbrush,big,red,,,,
5975-e,1.44926E+12,29,colorSizeTrial,sizeOnly3Distr1Same,big_orange_napkin,target,2,3,NA,NA,blackStimulus,NA,5,5,NA,NA,small_yellow_napkin,distractor,4,2,NA,NA,small_yellow_napkin,distractor,1,1,NA,NA,small_orange_napkin,distractor,3,4,NA,NA,1,1,0,big orange,,1.44926E+12,big orange,TRUE,TRUE,FALSE,,,,,,,,napkin,big,orange,,,,
5975-e,1.44926E+12,30,colorSizeTrial,colorOnly3Distr2Same,small_orange_coathanger,target,4,3,NA,NA,small_purple_coathanger,distractor,2,4,NA,NA,small_purple_coathanger,distractor,3,2,NA,NA,blackStimulus,NA,5,5,NA,NA,big_purple_coathanger,distractor,1,1,NA,NA,1,1,0,orange,,1.44926E+12,orange,FALSE,TRUE,FALSE,,,,,,,,coathanger,small,orange,,,,
5975-e,1.44926E+12,31,subSuperTrial,distr33,catfish,target,3,4,fish,animal,firetruck,distrClass3,4,3,NA,vehicle,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,ivy,distrClass3,2,2,NA,plant,1,1,0,catfish,,1.44926E+12,catfish,FALSE,FALSE,TRUE,,,,,,,,catfish,NA,NA,,,,
5975-e,1.44926E+12,32,colorSizeTrial,sizeOnly2Distr1Same,small_white_weddingcake,target,3,2,NA,NA,big_white_weddingcake,distractor,2,4,NA,NA,blackStimulus,NA,1,1,NA,NA,blackStimulus,NA,5,5,NA,NA,big_pink_weddingcake,distractor,4,3,NA,NA,1,1,0,small cake,,1.44926E+12,small cake,TRUE,FALSE,TRUE,,,,,,,,weddingcake,small,white,,,,
5975-e,1.44926E+12,33,subSuperTrial,distr12,polarBear,target,3,3,bear,animal,blackStimulus,NA,5,5,NA,NA,pig,distrClass2,4,2,NA,animal,koalaBear,distrClass1,2,4,bear,animal,blackStimulus,NA,1,1,NA,NA,1,1,0,polar,,1.44926E+12,polar,FALSE,FALSE,TRUE,,,,,TRUE,,,polarBear,NA,NA,,,,
