gameid	 time	 roundNum	 trialType	 condition	 nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 domainClickedObj	 superdomainClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt1Domain	 alt1superdomain	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	 alt2Domain	 alt2superdomain	 alt3Name	 alt3TargetStatus	 alt3SpLocs	 alt3LisLocs	 alt3Domain	 alt3superdomain	 alt4Name	 alt4TargetStatus	 alt4SpLocs	 alt4LisLocs	 alt4Domain	 alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
3928-b	1448897252505	23	subSuperTrial	distr33	carrot	target	2	4	vegetable	food	blackStimulus	NA	5	5	NA	NA	fir	distrClass3	4	3	NA	plant	blackStimulus	NA	1	1	NA	NA	trafficcone	distrClass3	3	2	NA	object	1	1	0	carrot		1448897249691	carrot	False	False	True	carrot	NA	NA
3928-b	1448897261728	24	subSuperTrial	distr22	germanShepherd	target	2	4	dog	animal	iguana	distrClass2	3	2	NA	animal	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	lion	distrClass2	4	3	NA	animal	1	1	0	dog		1448897256197	dog	False	False	False	germanShepherd	NA	NA
3928-b	1448897273698	25	colorSizeTrial	colorOnly4Distr1Same	big_purple_bike	target	3	5	NA	NA	small_red_bike	distractor	5	2	NA	NA	big_red_bike	distractor	1	3	NA	NA	small_red_bike	distractor	4	4	NA	NA	small_red_bike	distractor	2	1	NA	NA	1	1	0	purple bike		1448897271854	purple bike	False	False	False	big_purple_bike	NA	NA
3928-b	1448897282045	26	colorSizeTrial	sizeOnly4Distr2Same	small_brown_jacket	target	5	1	NA	NA	big_green_jacket	distractor	4	3	NA	NA	big_green_jacket	distractor	2	5	NA	NA	big_brown_jacket	distractor	3	4	NA	NA	big_brown_jacket	distractor	1	2	NA	NA	1	1	0	smallest brown		1448897279339	smallest brown	False	False	False	small_brown_jacket	NA	NA
3928-b	1448897298689	27	subSuperTrial	distr33	wardrobe	target	2	4	furniture	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	bear	distrClass3	3	3	NA	animal	egg	distrClass3	4	2	NA	food	1	1	0	wardrobe		1448897293397	wardrobe	False	False	True	wardrobe	NA	NA
3928-b	1448897308355	28	subSuperTrial	distr23	lime	target	4	4	fruit	food	fries	distrClass2	2	3	NA	food	blackStimulus	NA	1	1	NA	NA	rosemary	distrClass3	3	2	NA	plant	blackStimulus	NA	5	5	NA	NA	1	1	0	lime		1448897303134	lime	False	False	True	lime	NA	NA
3928-b	1448897315118	29	subSuperTrial	distr33	bookcase	target	3	2	furniture	object	blackStimulus	NA	5	5	NA	NA	fries	distrClass3	2	3	NA	food	blackStimulus	NA	1	1	NA	NA	bambus	distrClass3	4	4	NA	plant	1	1	0	bookshelf		1448897313688	bookshelf	False	False	False	bookcase	NA	NA
3928-b	1448897324170	30	colorSizeTrial	sizeOnly4Distr4Same	big_pink_phone	target	3	4	NA	NA	small_pink_phone	distractor	2	2	NA	NA	small_pink_phone	distractor	4	5	NA	NA	small_pink_phone	distractor	5	1	NA	NA	small_pink_phone	distractor	1	3	NA	NA	1	1	0	largest phone		1448897321787	largest phone	False	False	False	big_pink_phone	NA	NA
3928-b	1448897334173	31	colorSizeTrial	sizeOnly4Distr2Same	small_orange_cushion	target	2	5	NA	NA	big_orange_cushion	distractor	4	2	NA	NA	big_blue_cushion	distractor	5	4	NA	NA	big_orange_cushion	distractor	1	3	NA	NA	big_blue_cushion	distractor	3	1	NA	NA	1	1	0	smallest brown		1448897332786	smallest brown	False	False	False	small_orange_cushion	NA	NA
3928-b	1448897343336	32	subSuperTrial	distr12	pineapple	target	4	2	fruit	food	chocolate	distrClass2	2	4	NA	food	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	peach	distrClass1	3	3	fruit	food	1	1	0	pineapple		1448897341928	pineapple	False	False	True	pineapple	NA	NA
3928-b	1448897360298	33	subSuperTrial	distr12	eggplant	target	3	4	vegetable	food	blackStimulus	NA	5	5	NA	NA	tomato	distrClass1	2	2	vegetable	food	muffin	distrClass2	4	3	NA	food	blackStimulus	NA	1	1	NA	NA	1	1	0	eggplant		1448897349261	eggplant	False	False	True	eggplant	NA	NA
3928-b	1448897367190	34	subSuperTrial	distr22	belt2	target	2	2	clothing	object	blackStimulus	NA	5	5	NA	NA	record	distrClass2	4	3	NA	object	mailbox	distrClass2	3	4	NA	object	blackStimulus	NA	1	1	NA	NA	1	1	0	belt		1448897364680	belt	False	False	False	belt2	NA	NA
3928-b	1448897376588	35	subSuperTrial	distr23	grapefruit	target	4	2	fruit	food	blackStimulus	NA	5	5	NA	NA	cheese	distrClass2	2	4	NA	food	blackStimulus	NA	1	1	NA	NA	anvil	distrClass3	3	3	NA	object	1	1	0	fruit		1448897374347	fruit	False	False	False	grapefruit	NA	NA
3928-b	1448897390908	36	colorSizeTrial	sizeOnly4Distr1Same	big_purple_hairdryer	target	3	4	NA	NA	small_pink_hairdryer	distractor	5	3	NA	NA	small_pink_hairdryer	distractor	1	5	NA	NA	small_pink_hairdryer	distractor	4	1	NA	NA	small_purple_hairdryer	distractor	2	2	NA	NA	1	1	0	largest blowdryer		1448897388840	largest blowdryer	False	False	False	big_purple_hairdryer	NA	NA
3928-b	1448897397550	37	subSuperTrial	distr12	piano	target	2	4	instrument	object	blackStimulus	NA	1	1	NA	NA	drum	distrClass1	4	2	instrument	object	baseballmitt	distrClass2	3	3	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	piano		1448897395350	piano	False	False	True	piano	NA	NA
3928-b	1448897403461	38	subSuperTrial	distr12	banjo	target	2	3	instrument	object	blackStimulus	NA	1	1	NA	NA	trumpet	distrClass1	3	4	instrument	object	moviecamera	distrClass2	4	2	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	banjo		1448897401157	banjo	False	False	True	banjo	NA	NA
3928-b	1448897409413	39	colorSizeTrial	colorOnly2Distr2Same	small_green_rock	target	4	3	NA	NA	small_purple_rock	distractor	3	2	NA	NA	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	small_purple_rock	distractor	2	4	NA	NA	1	1	0	green		1448897407570	green	False	False	False	small_green_rock	NA	NA
3928-b	1448897414940	40	subSuperTrial	distr23	ambulance	target	2	4	vehicle	object	flamingo	distrClass3	4	3	NA	animal	pencil	distrClass2	3	2	NA	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	ambulance		1448897413397	ambulance	False	False	True	ambulance	NA	NA
3928-b	1448897421805	41	colorSizeTrial	sizeOnly4Distr2Same	big_blue_butterfly	target	3	2	NA	NA	small_blue_butterfly	distractor	4	3	NA	NA	small_blue_butterfly	distractor	1	1	NA	NA	small_purple_butterfly	distractor	2	5	NA	NA	small_purple_butterfly	distractor	5	4	NA	NA	1	1	0	largest blue		1448897420814	largest blue	False	False	False	big_blue_butterfly	NA	NA
3928-b	1448897428676	42	subSuperTrial	distr12	trailer	target	4	2	house	place	castle	distrClass1	2	3	house	place	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	hospital	distrClass2	3	4	NA	place	1	1	0	camper		1448897427054	camper	False	False	False	trailer	NA	NA
3928-b	1448897436047	43	subSuperTrial	distr12	husky	target	4	4	dog	animal	penguin	distrClass2	2	3	NA	animal	blackStimulus	NA	1	1	NA	NA	chihuahua	distrClass1	3	2	dog	animal	blackStimulus	NA	5	5	NA	NA	1	1	0	wolf		1448897434479	wolf	False	False	False	husky	NA	NA
3928-b	1448897443007	44	colorSizeTrial	colorOnly4Distr4Same	big_pink_teacup	target	1	3	NA	NA	big_white_teacup	distractor	2	1	NA	NA	big_white_teacup	distractor	5	5	NA	NA	big_white_teacup	distractor	4	4	NA	NA	big_white_teacup	distractor	3	2	NA	NA	1	1	0	pink cup		1448897442152	pink cup	False	False	False	big_pink_teacup	NA	NA
3928-b	1448897448887	45	colorSizeTrial	colorOnly4Distr4Same	big_blue_ornament	target	5	2	NA	NA	big_purple_ornament	distractor	2	5	NA	NA	big_purple_ornament	distractor	3	3	NA	NA	big_purple_ornament	distractor	1	1	NA	NA	big_purple_ornament	distractor	4	4	NA	NA	1	1	0	blue		1448897447256	blue	False	False	False	big_blue_ornament	NA	NA
3928-b	1448897455196	46	subSuperTrial	distr22	dalmatian	target	3	2	dog	animal	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	horse	distrClass2	4	3	NA	animal	flamingo	distrClass2	2	4	NA	animal	1	1	0	dalmation		1448897453733	dalmation	False	False	False	dalmatian	NA	NA
3928-b	1448897465349	47	subSuperTrial	distr33	swimsuit	target	2	3	clothing	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	cookies	distrClass3	3	4	NA	food	chive	distrClass3	4	2	NA	plant	1	1	0	swimsuit		1448897463122	swimsuit	False	False	True	swimsuit	NA	NA
3928-b	1448897470320	48	colorSizeTrial	colorOnly4Distr2Same	big_pink_golfball	target	5	3	NA	NA	big_blue_golfball	distractor	3	2	NA	NA	big_blue_golfball	distractor	1	5	NA	NA	small_blue_golfball	distractor	4	4	NA	NA	small_blue_golfball	distractor	2	1	NA	NA	1	1	0	pink		1448897469099	pink	False	False	False	big_pink_golfball	NA	NA
3928-b	1448897475765	49	subSuperTrial	distr33	boat	target	3	2	vehicle	object	cheese	distrClass3	2	4	NA	food	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	fries	distrClass3	4	3	NA	food	1	1	0	boat		1448897473915	boat	False	False	True	boat	NA	NA
3928-b	1448897481868	50	subSuperTrial	distr12	firetruck	target	4	2	vehicle	object	blackStimulus	NA	5	5	NA	NA	car	distrClass1	3	3	vehicle	object	rubberduck	distrClass2	2	4	NA	object	blackStimulus	NA	1	1	NA	NA	1	1	0	firetruck		1448897480024	firetruck	False	False	True	firetruck	NA	NA
3928-b	1448897488983	51	colorSizeTrial	sizeOnly4Distr3Same	big_purple_coathanger	target	4	1	NA	NA	small_purple_coathanger	distractor	2	2	NA	NA	small_orange_coathanger	distractor	1	4	NA	NA	small_purple_coathanger	distractor	3	3	NA	NA	small_purple_coathanger	distractor	5	5	NA	NA	1	1	0	largest purple		1448897486936	largest purple	False	False	False	big_purple_coathanger	NA	NA
3928-b	1448897498436	52	colorSizeTrial	sizeOnly4Distr4Same	small_blue_tack	target	5	3	NA	NA	big_blue_tack	distractor	1	5	NA	NA	big_blue_tack	distractor	3	1	NA	NA	big_blue_tack	distractor	2	2	NA	NA	big_blue_tack	distractor	4	4	NA	NA	1	1	0	smallest tack		1448897495768	smallest tack	False	False	False	small_blue_tack	NA	NA
3928-b	1448897506462	53	subSuperTrial	distr23	rose	target	4	2	flower	plant	blackStimulus	NA	1	1	NA	NA	pottedPlant	distrClass2	3	3	NA	plant	rice	distrClass3	2	4	NA	food	blackStimulus	NA	5	5	NA	NA	1	1	0	red rose		1448897502571	red rose	False	False	True	rose	NA	NA
3928-b	1448897523672	54	colorSizeTrial	sizeOnly2Distr1Same	small_white_weddingcake	target	3	3	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	big_pink_weddingcake	distractor	4	2	NA	NA	big_white_weddingcake	distractor	2	4	NA	NA	1	1	0	smallest white		1448897521070	smallest white	False	False	False	small_white_weddingcake	NA	NA
3928-b	1448897529341	55	colorSizeTrial	colorOnly4Distr3Same	small_green_bracelet	target	2	3	NA	NA	small_purple_bracelet	distractor	1	5	NA	NA	small_purple_bracelet	distractor	5	2	NA	NA	big_purple_bracelet	distractor	4	4	NA	NA	small_purple_bracelet	distractor	3	1	NA	NA	1	1	0	green		1448897527387	green	False	False	False	small_green_bracelet	NA	NA
3928-b	1448897534497	56	subSuperTrial	distr12	bed	target	4	3	furniture	object	sideroadsign	distrClass2	3	4	NA	object	couch	distrClass1	2	2	furniture	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	bed		1448897532763	bed	False	False	True	bed	NA	NA
3928-b	1448897542279	57	colorSizeTrial	sizeOnly4Distr3Same	big_purple_rug	target	3	5	NA	NA	small_purple_rug	distractor	2	3	NA	NA	small_blue_rug	distractor	4	2	NA	NA	small_purple_rug	distractor	1	1	NA	NA	small_purple_rug	distractor	5	4	NA	NA	1	1	0	largest purple		1448897540360	largest purple	False	False	False	big_purple_rug	NA	NA
3928-b	1448897549782	58	colorSizeTrial	sizeOnly2Distr2Same	big_orange_billiardball	target	3	4	NA	NA	blackStimulus	NA	5	5	NA	NA	small_orange_billiardball	distractor	4	2	NA	NA	small_orange_billiardball	distractor	2	3	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	largest		1448897548014	largest	False	False	False	big_orange_billiardball	NA	NA
3928-b	1448897556668	59	colorSizeTrial	sizeOnly4Distr4Same	small_purple_flower	target	3	1	NA	NA	big_purple_flower	distractor	1	2	NA	NA	big_purple_flower	distractor	5	3	NA	NA	big_purple_flower	distractor	2	5	NA	NA	big_purple_flower	distractor	4	4	NA	NA	1	1	0	smallest		1448897554050	smallest	False	False	False	small_purple_flower	NA	NA
3928-b	1448897572551	60	colorSizeTrial	colorOnly2Distr1Same	small_black_comb	target	4	3	NA	NA	blackStimulus	NA	5	5	NA	NA	big_blue_comb	distractor	2	2	NA	NA	blackStimulus	NA	1	1	NA	NA	small_blue_comb	distractor	3	4	NA	NA	1	1	0	small black comb		1448897566380	small black comb	False	False	False	small_black_comb	NA	NA
3928-b	1448897578983	61	subSuperTrial	distr23	daisy	target	4	2	flower	plant	fir	distrClass2	2	4	NA	plant	mailbox	distrClass3	3	3	NA	object	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	flower		1448897577528	flower	False	False	False	daisy	NA	NA
3928-b	1448897586029	62	subSuperTrial	distr22	pug	target	4	4	dog	animal	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	crocodile	distrClass2	2	2	NA	animal	rhino	distrClass2	3	3	NA	animal	1	1	0	dog		1448897583966	dog	False	False	False	pug	NA	NA
3928-b	1448897592468	63	subSuperTrial	distr23	bathrobe	target	4	3	clothing	object	teddybear	distrClass2	2	2	NA	object	blackStimulus	NA	5	5	NA	NA	church	distrClass3	3	4	NA	place	blackStimulus	NA	1	1	NA	NA	1	1	0	bathrobe		1448897590617	bathrobe	False	False	True	bathrobe	NA	NA
3928-b	1448897599457	64	subSuperTrial	distr33	sunflower	target	2	2	flower	plant	blackStimulus	NA	1	1	NA	NA	binoculars	distrClass3	3	4	NA	object	postoffice	distrClass3	4	3	NA	place	blackStimulus	NA	5	5	NA	NA	1	1	0	sunflower		1448897597948	sunflower	False	False	True	sunflower	NA	NA
3928-b	1448897605873	65	subSuperTrial	distr23	saxophone	target	3	4	instrument	object	muffin	distrClass3	2	3	NA	food	tooth	distrClass2	4	2	NA	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	sax		1448897603954	sax	False	False	False	saxophone	NA	NA
3928-b	1448897610703	66	subSuperTrial	distr22	bike2	target	3	4	vehicle	object	blackStimulus	NA	1	1	NA	NA	greekcolumn	distrClass2	2	3	NA	object	washingmachine	distrClass2	4	2	NA	object	blackStimulus	NA	5	5	NA	NA	1	1	0	bike		1448897609230	bike	False	False	False	bike2	NA	NA
3928-b	1448897615046	67	colorSizeTrial	colorOnly2Distr2Same	big_red_bucket	target	3	2	NA	NA	blackStimulus	NA	5	5	NA	NA	big_pink_bucket	distractor	4	3	NA	NA	big_pink_bucket	distractor	2	4	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	red		1448897614043	red	False	False	False	big_red_bucket	NA	NA
3928-b	1448897635452	68	subSuperTrial	distr22	cottage	target	4	2	house	place	church	distrClass2	3	4	NA	place	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	firestation	distrClass2	2	3	NA	place	2	2	0	house___green		1448897633010___1448897636197	house	False	False	False	cottage	NA	NA
3928-b	1448897647950	69	colorSizeTrial	sizeOnly4Distr2Same	small_black_turtle	target	2	5	NA	NA	big_brown_turtle	distractor	3	3	NA	NA	big_black_turtle	distractor	1	4	NA	NA	big_brown_turtle	distractor	4	2	NA	NA	big_black_turtle	distractor	5	1	NA	NA	1	1	0	smallest		1448897645275	smallest	False	False	False	small_black_turtle	NA	NA
3928-b	1448897653530	70	subSuperTrial	distr33	lamp	target	4	4	furniture	object	ketchup	distrClass3	3	2	NA	food	blackStimulus	NA	1	1	NA	NA	crocodile	distrClass3	2	3	NA	animal	blackStimulus	NA	5	5	NA	NA	1	1	0	lamp		1448897651829	lamp	False	False	True	lamp	NA	NA
3928-b	1448897658366	71	subSuperTrial	distr33	corn	target	2	2	vegetable	food	blackStimulus	NA	1	1	NA	NA	greekcolumn	distrClass3	3	3	NA	object	postoffice	distrClass3	4	4	NA	place	blackStimulus	NA	5	5	NA	NA	1	1	0	corn		1448897656716	corn	False	False	True	corn	NA	NA
3928-b	1448897665577	72	colorSizeTrial	sizeOnly4Distr1Same	small_pink_balloon	target	5	1	NA	NA	big_yellow_balloon	distractor	1	5	NA	NA	big_yellow_balloon	distractor	3	3	NA	NA	big_pink_balloon	distractor	4	4	NA	NA	big_yellow_balloon	distractor	2	2	NA	NA	1	1	0	smallest pink		1448897664133	smallest pink	False	False	False	small_pink_balloon	NA	NA
3884-2	1448897231998	1	subSuperTrial	distr12	clarinet	target	4	2	instrument	object	moviecamera	distrClass2	3	4	NA	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	violin	distrClass1	2	3	instrument	object	1	1	0	woodwind instrument		1448897228698	woodwind instrument	False	False	False	clarinet	NA	NA
3884-2	1448897239049	2	colorSizeTrial	sizeOnly2Distr1Same	big_purple_butterfly	target	3	2	NA	NA	small_purple_butterfly	distractor	4	3	NA	NA	small_blue_butterfly	distractor	2	4	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	largest		1448897237234	largest	False	False	False	big_purple_butterfly	NA	NA
3884-2	1448897247922	3	subSuperTrial	distr22	mushroom	target	3	2	vegetable	food	sandwich	distrClass2	4	4	NA	food	blackStimulus	NA	1	1	NA	NA	hotdog	distrClass2	2	3	NA	food	blackStimulus	NA	5	5	NA	NA	1	1	0	fungus		1448897246150	fungus	False	False	False	mushroom	NA	NA
3884-2	1448897252634	4	subSuperTrial	distr33	bike2	target	2	3	vehicle	object	fir	distrClass3	4	2	NA	plant	fir	distrClass3	3	4	NA	plant	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	wheels		1448897251662	wheels	False	False	False	bike2	NA	NA
3884-2	1448897260066	5	colorSizeTrial	sizeOnly4Distr2Same	small_pink_weddingcake	target	5	3	NA	NA	big_pink_weddingcake	distractor	3	5	NA	NA	big_white_weddingcake	distractor	4	2	NA	NA	big_white_weddingcake	distractor	1	4	NA	NA	big_pink_weddingcake	distractor	2	1	NA	NA	1	1	0	smallest		1448897258495	smallest	False	False	False	small_pink_weddingcake	NA	NA
3884-2	1448897267067	6	colorSizeTrial	colorOnly2Distr2Same	small_black_book	target	2	2	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	small_blue_book	distractor	3	3	NA	NA	small_blue_book	distractor	4	4	NA	NA	1	1	0	different		1448897265509	different	False	False	False	small_black_book	NA	NA
3884-2	1448897272922	7	colorSizeTrial	sizeOnly4Distr1Same	small_pink_bucket	target	2	5	NA	NA	big_red_bucket	distractor	1	2	NA	NA	big_red_bucket	distractor	5	3	NA	NA	big_pink_bucket	distractor	4	4	NA	NA	big_red_bucket	distractor	3	1	NA	NA	1	1	0	smallest		1448897271681	smallest	False	False	False	small_pink_bucket	NA	NA
3884-2	1448897283737	8	colorSizeTrial	colorOnly4Distr2Same	big_blue_golfball	target	4	4	NA	NA	small_pink_golfball	distractor	5	3	NA	NA	small_pink_golfball	distractor	3	1	NA	NA	big_pink_golfball	distractor	2	5	NA	NA	big_pink_golfball	distractor	1	2	NA	NA	1	1	0	different		1448897277695	different	False	False	False	big_blue_golfball	NA	NA
3884-2	1448897289548	9	subSuperTrial	distr33	husky	target	2	2	dog	animal	blackStimulus	NA	1	1	NA	NA	moviecamera	distrClass3	3	3	NA	object	ketchup	distrClass3	4	4	NA	food	blackStimulus	NA	5	5	NA	NA	1	1	0	animal		1448897287704	animal	False	False	False	husky	NA	NA
3884-2	1448897300514	10	subSuperTrial	distr33	rose	target	2	4	flower	plant	burger	distrClass3	3	3	NA	food	blackStimulus	NA	1	1	NA	NA	temple	distrClass3	4	2	NA	place	blackStimulus	NA	5	5	NA	NA	1	1	0	plant		1448897298559	plant	False	False	False	rose	NA	NA
3884-2	1448897308595	11	colorSizeTrial	sizeOnly4Distr3Same	big_blue_candle	target	4	2	NA	NA	small_blue_candle	distractor	5	4	NA	NA	small_red_candle	distractor	2	3	NA	NA	small_blue_candle	distractor	1	1	NA	NA	small_blue_candle	distractor	3	5	NA	NA	1	1	0	largest		1448897306969	largest	False	False	False	big_blue_candle	NA	NA
3884-2	1448897314347	12	subSuperTrial	distr22	banjo	target	2	3	instrument	object	toilet	distrClass2	3	2	NA	object	baseball	distrClass2	4	4	NA	object	blackStimulus	NA	1	1	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	instrument		1448897313042	instrument	False	False	False	banjo	NA	NA
3884-2	1448897322443	13	colorSizeTrial	sizeOnly2Distr2Same	big_red_toothbrush	target	2	4	NA	NA	blackStimulus	NA	1	1	NA	NA	small_red_toothbrush	distractor	3	3	NA	NA	small_red_toothbrush	distractor	4	2	NA	NA	blackStimulus	NA	5	5	NA	NA	1	1	0	largest		1448897319931	largest	False	False	False	big_red_toothbrush	NA	NA
3884-2	1448897329362	14	colorSizeTrial	sizeOnly4Distr4Same	small_orange_coathanger	target	4	4	NA	NA	big_orange_coathanger	distractor	2	3	NA	NA	big_orange_coathanger	distractor	1	5	NA	NA	big_orange_coathanger	distractor	3	1	NA	NA	big_orange_coathanger	distractor	5	2	NA	NA	1	1	0	smallest		1448897328558	smallest	False	False	False	small_orange_coathanger	NA	NA
3884-2	1448897340155	15	subSuperTrial	distr22	trailer	target	3	3	house	place	blackStimulus	NA	5	5	NA	NA	museum	distrClass2	4	2	NA	place	blackStimulus	NA	1	1	NA	NA	temple	distrClass2	2	4	NA	place	1	1	0	trailer		1448897338694	trailer	False	False	True	trailer	NA	NA
3884-2	1448897348283	16	subSuperTrial	distr23	germanShepherd	target	2	2	dog	animal	blackStimulus	NA	1	1	NA	NA	penguin	distrClass2	4	4	NA	animal	blackStimulus	NA	5	5	NA	NA	smokedetector	distrClass3	3	3	NA	object	1	1	0	dog		1448897347079	dog	False	False	False	germanShepherd	NA	NA
3884-2	1448897354227	17	colorSizeTrial	sizeOnly2Distr1Same	small_pink_phone	target	2	4	NA	NA	blackStimulus	NA	1	1	NA	NA	big_white_phone	distractor	3	3	NA	NA	blackStimulus	NA	5	5	NA	NA	big_pink_phone	distractor	4	2	NA	NA	1	1	0	smallest		1448897352475	smallest	False	False	False	small_pink_phone	NA	NA
3884-2	1448897360146	18	colorSizeTrial	sizeOnly4Distr3Same	small_pink_balloon	target	1	3	NA	NA	big_yellow_balloon	distractor	4	4	NA	NA	big_pink_balloon	distractor	2	1	NA	NA	big_pink_balloon	distractor	3	5	NA	NA	big_pink_balloon	distractor	5	2	NA	NA	1	1	0	smallest		1448897359093	smallest	False	False	False	small_pink_balloon	NA	NA
3884-2	1448897368394	19	subSuperTrial	distr33	carrot	target	4	4	vegetable	food	blackStimulus	NA	1	1	NA	NA	smokedetector	distrClass3	3	2	NA	object	ivy	distrClass3	2	3	NA	plant	blackStimulus	NA	5	5	NA	NA	1	1	0	eat		1448897366974	eat	False	False	False	carrot	NA	NA
3884-2	1448897374580	20	subSuperTrial	distr23	pug	target	3	2	dog	animal	iguana	distrClass2	2	3	NA	animal	blackStimulus	NA	1	1	NA	NA	pancake	distrClass3	4	4	NA	food	blackStimulus	NA	5	5	NA	NA	1	1	0	dog		1448897371569	dog	False	False	False	pug	NA	NA
3884-2	1448897396033	21	colorSizeTrial	sizeOnly4Distr3Same	small_black_turtle	target	5	5	NA	NA	big_brown_turtle	distractor	2	2	NA	NA	big_black_turtle	distractor	4	1	NA	NA	big_black_turtle	distractor	1	3	NA	NA	big_black_turtle	distractor	3	4	NA	NA	1	1	0	smallest		1448897381447	smallest	False	False	False	small_black_turtle	NA	NA
3884-2	1448897402766	22	colorSizeTrial	colorOnly2Distr1Same	small_orange_cushion	target	4	4	NA	NA	small_blue_cushion	distractor	2	2	NA	NA	big_blue_cushion	distractor	3	3	NA	NA	blackStimulus	NA	5	5	NA	NA	blackStimulus	NA	1	1	NA	NA	1	1	0	different		1448897401648	different	False	False	False	small_orange_cushion	NA	NA
3884-2	1448897408197	23	colorSizeTrial	sizeOnly4Distr4Same	small_green_jacket	target	5	4	NA	NA	big_green_jacket	distractor	3	1	NA	NA	big_green_jacket	distractor	4	3	NA	NA	big_green_jacket	distractor	2	5	NA	NA	big_green_jacket	distractor	1	2	NA	NA	1	1	0	smallest		1448897407128	smallest	False	False	False	small_green_jacket	NA	NA
